First Name,Last Name,Face,Name,Prediction,Image,School,Source,Actual
Ludwig,Bartels,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0IZnAsUAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=0IZnAsUAAAAJ,White
Rong,Hai,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UGHi-8IAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=UGHi-8IAAAAJ,Asian
Eric,Schwitzgebel,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SLyTDFEAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=SLyTDFEAAAAJ,White
Ran,Cheng,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=iq8N8tsAAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=iq8N8tsAAAAJ,Asian
Simeon,Bird,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Cl6WspUAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=Cl6WspUAAAAJ,White
Mark,Alber,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CUs1mxsAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=CUs1mxsAAAAJ,White
Richard,Sutch,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=l4usLl8AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=l4usLl8AAAAJ,White
David,Brady,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tOwfL60AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=tOwfL60AAAAJ,White
Alan,Brelsford,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8ZHxEPAAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=8ZHxEPAAAAAJ,White
Vyjayanthi,Chari,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HvJueWMAAAAJ&citpid=3,UC Riverside,https://scholar.google.com/citations?hl=en&user=HvJueWMAAAAJ,Asian
Karl,Taube,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DIaCkfEAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=DIaCkfEAAAAJ,White
Anastasios,Mourikis,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gWMAiC0AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=gWMAiC0AAAAJ,Other
Juchen,Guo,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EUZGDNkAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=EUZGDNkAAAAJ,Asian
David,CarfÃ¬,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0OgCyBYAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=0OgCyBYAAAAJ,White
Marek,Chrobak,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RutwCU4AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=RutwCU4AAAAJ,White
Teodor,Przymusinski,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ugxXpPoAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=ugxXpPoAAAAJ,White
TD,Durbin,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2amW0GAAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=2amW0GAAAAAJ,White
Megan,Hopkins,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=13dWaqQAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=13dWaqQAAAAJ,White
Arnaud,Delorme,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Wmxh4LkAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=Wmxh4LkAAAAJ,White
Jyoti,Mishra,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZUFLEBIAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=ZUFLEBIAAAAJ,Asian
Lesley,Ellies,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=dFFmSHAAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=dFFmSHAAAAAJ,Asian
Christo,Sims,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=sczBQE8AAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=sczBQE8AAAAJ,White
Xiaolong,Wang,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Y8O9N_0AAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=Y8O9N_0AAAAJ,Asian
Manuela,Raffatellu,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9As4mtgAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=9As4mtgAAAAJ,White
nikolaus,szeverenyi,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vK1bV0UAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=vK1bV0UAAAAJ,White
Shlomo,Dubnov,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NJfiIl8AAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=NJfiIl8AAAAJ,White
Alan,Hofmann,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=g7t-iVcAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=g7t-iVcAAAAJ,White
David,Herold,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DbAo2QEAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=DbAo2QEAAAAJ,White
Michael,Bouvet,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bg61HzwAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=bg61HzwAAAAJ,White
Eric,Fullerton,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0uY0IKQAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=0uY0IKQAAAAJ,White
David,Kirsh,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=p5ylv3sAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=p5ylv3sAAAAJ,Asian
Ricardo,Betancur-R.,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ka2NthgAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=Ka2NthgAAAAJ,White
Davey,Smith,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=W06_Vd8AAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=W06_Vd8AAAAJ,White
Chuanrui,Chen,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=egpweI0AAAAJ&citpid=6,UC San Diego,https://scholar.google.com/citations?hl=en&user=egpweI0AAAAJ,Asian
Matthew,Lovett-Barron,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wfBXbNMAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=wfBXbNMAAAAJ,White
Tzyy-Ping,Jung,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=IWsSoAUAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=IWsSoAUAAAAJ,Asian
Benjamin,Smarr,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=GnuEOOgAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=GnuEOOgAAAAJ,White
Barry,Naughton,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4N5oVoAAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=4N5oVoAAAAAJ,White
Ruey-Song,Huang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=X_mxlDIAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=X_mxlDIAAAAJ,Asian
Alexis,Komor,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aOvtipMAAAAJ&citpid=5,UC San Diego,https://scholar.google.com/citations?hl=en&user=aOvtipMAAAAJ,White
Amanda,Datnow,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=08LPN1YAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=08LPN1YAAAAJ,White
Martin,Navaroli,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=h53Ue04AAAAJ&citpid=4,UC San Diego,https://scholar.google.com/citations?hl=en&user=h53Ue04AAAAJ,White
Kyle,Handley,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TQn-C-sAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=TQn-C-sAAAAJ,White
Prasad,Gudem,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5rxuvUYAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=5rxuvUYAAAAJ,Asian
Chih-Ying,Su,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9aBvJEIAAAAJ&citpid=5,UC San Diego,https://scholar.google.com/citations?hl=en&user=9aBvJEIAAAAJ,Asian
Daniel,McDonald,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RdRMK0kAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=RdRMK0kAAAAJ,White
Yuri,Fialko,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yUfCXsgAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=yUfCXsgAAAAJ,White
Christopher,Oveis,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qN_Z9UAAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=qN_Z9UAAAAAJ,White
Karen,Oegema,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=cp83y84AAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=cp83y84AAAAJ,White
Kit,Pogliano,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=i632EEwAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=i632EEwAAAAJ,White
Adeleh,Yarmohammadi,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_AE7pMIAAAAJ&citpid=7,UC San Diego,https://scholar.google.com/citations?hl=en&user=_AE7pMIAAAAJ,Other
Suckjoon,JUN,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fUwwsXQAAAAJ&citpid=4,UC San Diego,https://scholar.google.com/citations?hl=en&user=fUwwsXQAAAAJ,Asian
John,Haviland,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pOHCiUwAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=pOHCiUwAAAAJ,White
James,Brewer,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SHuj7XEAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=SHuj7XEAAAAJ,White
Debashis,Sahoo,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wSehpJsAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=wSehpJsAAAAJ,Asian
John,Wixted,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6x4ltTIAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=6x4ltTIAAAAJ,White
Philbert,Tsai,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zS_cQ6oAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=zS_cQ6oAAAAJ,Asian
Haiwen,Luan,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VnP_gZEAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=VnP_gZEAAAAJ,Asian
Chi-Hua,Chen,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ee9sUGkAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=Ee9sUGkAAAAJ,Asian
James,Andreoni,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=FvzjvLoAAAAJ&citpid=8,UC San Diego,https://scholar.google.com/citations?hl=en&user=FvzjvLoAAAAJ,White
Steven,Dow,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ywTbDsQAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=ywTbDsQAAAAJ,White
Sandra,Sanchez-Roige,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-_BYQwwAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=-_BYQwwAAAAJ,White
colin,depp,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WSIKcZMAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=WSIKcZMAAAAJ,White
Lawrence,Palinkas,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8GXr83YAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=8GXr83YAAAAJ,White
Cai,Shengqiang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7ZeKP3QAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=7ZeKP3QAAAAJ,Asian
Christopher,Bowd,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=C4uvc8EAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=C4uvc8EAAAAJ,White
Babak,Bahari,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZPw9KXcAAAAJ&citpid=7,UC San Diego,https://scholar.google.com/citations?hl=en&user=ZPw9KXcAAAAJ,Asian
Berk,Ustun,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6z_XWYcAAAAJ&citpid=6,UC San Diego,https://scholar.google.com/citations?hl=en&user=6z_XWYcAAAAJ,Other
Karthik,Muralidharan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Uq5DeCIAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=Uq5DeCIAAAAJ,Asian
Cameron,Martino,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qCNjVWcAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=qCNjVWcAAAAJ,White
Phillipp,Hartmann,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=J8D_fAkAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=J8D_fAkAAAAJ,White
Ellen,Breen,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=syhL0j8AAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=syhL0j8AAAAJ,White
Alexey,Melnik,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PyPwHmAAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=PyPwHmAAAAAJ,White
Xiaomeng,Hou,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=FdkkXogAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=FdkkXogAAAAJ,Asian
Ray,Weiss,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bL1y2LwAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=bL1y2LwAAAAJ,White
Alberto,Zirino,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kHG-O3oAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=kHG-O3oAAAAJ,White
Patrick,Mercier,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=OmpfNtcAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=OmpfNtcAAAAJ,White
Carlo,Ballatore,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=dV3pmOUAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=dV3pmOUAAAAJ,White
Lai,Wei,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RJfxdGUAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=RJfxdGUAAAAJ,Asian
Harold,Pashler,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZzXsbkQAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=ZzXsbkQAAAAJ,White
Arshad,Desai,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tGmov_EAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=tGmov_EAAAAJ,Asian
Xuchu,Que,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=22HH58gAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=22HH58gAAAAJ,Asian
Alexander,Norbash,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rQYPnAcAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=rQYPnAcAAAAJ,White
Harinath,Garudadri,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=JZxGZKkAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=JZxGZKkAAAAJ,Asian
Thomas,Hermann,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=OSnJ3ygAAAAJ&citpid=3,UC San Diego,https://scholar.google.com/citations?hl=en&user=OSnJ3ygAAAAJ,White
AÃ­da,MartÃ­n,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Alh_etIAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=Alh_etIAAAAJ,White
Manuel,Vargas,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CjJeFSsAAAAJ&citpid=7,UC San Diego,https://scholar.google.com/citations?hl=en&user=CjJeFSsAAAAJ,Other
Vincent,Liu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z84dqmcAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=z84dqmcAAAAJ,Asian
Jens,MÃ¼hle,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bsKoT_EAAAAJ&citpid=4,UC San Diego,https://scholar.google.com/citations?hl=en&user=bsKoT_EAAAAJ,White
Claire,Yu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PE4H80EAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=PE4H80EAAAAJ,Asian
Alexander,Vardy,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WtalCkkAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=WtalCkkAAAAJ,White
Yuyan,Shi,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7EQhcgUAAAAJ&citpid=8,UC San Diego,https://scholar.google.com/citations?hl=en&user=7EQhcgUAAAAJ,Asian
Kevin,Zhu,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bRpYYywAAAAJ&citpid=2,UC San Diego,https://scholar.google.com/citations?hl=en&user=bRpYYywAAAAJ,Asian
Sushil,Devkota,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NnaoWF8AAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=NnaoWF8AAAAJ,White
Lorenzo,Casalino,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZLrLQX4AAAAJ&citpid=7,UC San Diego,https://scholar.google.com/citations?hl=en&user=ZLrLQX4AAAAJ,Other
Michael,McCullough,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZyAttkAAAAAJ&citpid=10,UC San Diego,https://scholar.google.com/citations?hl=en&user=ZyAttkAAAAAJ,White
Pengtao,Xie,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=cnncomYAAAAJ&citpid=4,UC San Diego,https://scholar.google.com/citations?hl=en&user=cnncomYAAAAJ,Asian
Nimish,Patel,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Nyt-riYAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=Nyt-riYAAAAJ,Asian
Tiffany,Greenwood,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=X8r73FwAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=X8r73FwAAAAJ,White
Joseph,Gleeson,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0YzJaVcAAAAJ&citpid=1,UC San Diego,https://scholar.google.com/citations?hl=en&user=0YzJaVcAAAAJ,Other
Ming-Hsuan,Yang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=p9-ohHsAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=p9-ohHsAAAAJ,Asian
YangQuan,Chen,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RDEIRbcAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=RDEIRbcAAAAJ,Asian
Martin,Hagger,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-5rAFa8AAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=-5rAFa8AAAAJ,Black
John,Abatzoglou,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=S1J4kAoAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=S1J4kAoAAAAJ,White
Michael,Modest,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=doZM2U8AAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=doZM2U8AAAAJ,White
Gillian,Wilson,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tDI1c1wAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=tDI1c1wAAAAJ,White
Ashlie,Martini,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AY9FAuoAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=AY9FAuoAAAAJ,White
Roger,Bales,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=S2cxf2IAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=S2cxf2IAAAAJ,White
Jan,Wallander,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=IRxNNMEAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=IRxNNMEAAAAJ,White
Victor,MuÃ±oz,Black,Other,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5LLRxnsAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=5LLRxnsAAAAJ,Other
Reza,Ehsani,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=MM4XdKsAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=MM4XdKsAAAAJ,Other
Catalina,Amuedo-Dorantes,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=83S1jzUAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=83S1jzUAAAAJ,Other
Jian-Qiao,Sun,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=deaGTwsAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=deaGTwsAAAAJ,Asian
Lu,Qi,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SSI90d4AAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=SSI90d4AAAAJ,Asian
Lin,Tian,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qTRKNuYAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=qTRKNuYAAAAJ,Asian
Sidra,Goldman-Mellor,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=MOGcnNUAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=MOGcnNUAAAAJ,Other
Stephen,Wooding,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NlO_ja4AAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=NlO_ja4AAAAJ,White
Josue,Medellin-Azuara,Black,Other,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qi6F1-gAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=qi6F1-gAAAAJ,Other
Florin,Rusu,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8PfpzuEAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=8PfpzuEAAAAJ,White
alexander,petersen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PUEhzvwAAAAJ&citpid=6,UC Merced,https://scholar.google.com/citations?hl=en&user=PUEhzvwAAAAJ,White
Christopher,Kello,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wltCNZwAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=wltCNZwAAAAJ,White
Stefano,Carpin,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ootP9OgAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=ootP9OgAAAAJ,White
Tanya,Golash-Boza,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SY4FRAgAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=SY4FRAgAAAAJ,Other
Xuan,Zhang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=e5NyT6IAAAAJ&citpid=20,UC Merced,https://scholar.google.com/citations?hl=en&user=e5NyT6IAAAAJ,Asian
