First Name,Last Name,Face,Name,Prediction,Image,School,Source,Actual
Adrienne S.,Lavine,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=X7mvvgYAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=X7mvvgYAAAAJ,White
ivo,welch,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QYb3tbYAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=QYb3tbYAAAAJ,White
STEPHEN R,MARDER,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DWL3RAkAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=DWL3RAkAAAAJ,White
Michael,Fanselow,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=icxDcwkAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=icxDcwkAAAAJ,White
Matthew,Lieberman,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BbxU8lwAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=BbxU8lwAAAAJ,White
Ilan H.,Meyer,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vMVLfxcAAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=vMVLfxcAAAAJ,Other
Steven G.,Clarke,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=GAO_BdUAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=GAO_BdUAAAAJ,Asian
Eleazar,Eskin,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VBXG4CwAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=VBXG4CwAAAAJ,Other
Robert A.,Bjork,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CZV6--gAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=CZV6--gAAAAJ,White
Qibing,Pei,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=w7i5aqwAAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=w7i5aqwAAAAJ,Asian
matteo,pellegrini,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TT_duF0AAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=TT_duF0AAAAJ,White
Alcino J,Silva,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XFLfPIwAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=XFLfPIwAAAAJ,White
Jason,Ernst,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XoMpU7gAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=XoMpU7gAAAAJ,Other
Richard,Thorne,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SBk1vXsAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=SBk1vXsAAAAJ,White
Elizabeta,Nemeth,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Zir8VcsAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=Zir8VcsAAAAJ,White
Patricia M.,Greenfield,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=oPWLcqwAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=oPWLcqwAAAAJ,White
Daniel,Solorzano,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=dsbvma0AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=dsbvma0AAAAJ,Asian
song-chun,zhu,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Al8dyb4AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=Al8dyb4AAAAJ,Asian
An,Yin,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BL8f0VsAAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=BL8f0VsAAAAJ,Asian
Stephen G.,Young,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZweaJTMAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ZweaJTMAAAAJ,White
James K.,Gimzewski,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HuTiCaQAAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=HuTiCaQAAAAJ,White
Thomas,Bradbury,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hiERaYwAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=hiERaYwAAAAJ,White
David,Elashoff,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rs3M7_AAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=rs3M7_AAAAAJ,White
Arthur P.,Arnold,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aiMWCUwAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=aiMWCUwAAAAJ,White
Aydogan,Ozcan,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ce9PfycAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ce9PfycAAAAJ,White
Zhen,Gu,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RmSzz80AAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=RmSzz80AAAAJ,Asian
Paul S.,Weiss,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fGqOzcsAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=fGqOzcsAAAAJ,White
Mark,Cohen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=joMo-hAAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=joMo-hAAAAAJ,White
"James N. Weiss,",MD,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ysFa3pIAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ysFa3pIAAAAJ,White
Linda,Liau,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bDpdeJIAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=bDpdeJIAAAAJ,Asian
Naomi I.,Eisenberger,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lr7BC-QAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=lr7BC-QAAAAJ,White
Akhil,Gupta,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PZaJ3mgAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=PZaJ3mgAAAAJ,Asian
J.,Agnew,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aaBqW94AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=aaBqW94AAAAJ,White
Bruce F.,Chorpita,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5QWukW8AAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=5QWukW8AAAAJ,Other
Stefano,Soatto,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lH1PdF8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=lH1PdF8AAAAJ,White
Todd O.,Yeates,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vuAMQKYAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=vuAMQKYAAAAJ,White
Michael,Ghil,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8KDiiDUAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=8KDiiDUAAAAJ,White
David,Miklowitz,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RIcU35EAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=RIcU35EAAAAJ,White
Thomas G.,Graeber,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=OOkzlTYAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=OOkzlTYAAAAJ,White
Fernando,Gomez-Pinilla,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hAnkkY4AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=hAnkkY4AAAAJ,Other
Siew Hong,Teoh,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=cJpa5zQAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=cJpa5zQAAAAJ,Asian
Chih-Ming,Ho,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pOr5d7AAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=pOr5d7AAAAAJ,Asian
Linda L.,Demer,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2AjG3F4AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=2AjG3F4AAAAJ,White
Dino Di,Carlo,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_owO-GkAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=_owO-GkAAAAJ,White
Sarah H.,Tolbert,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=195KvlAAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=195KvlAAAAAJ,White
Carrie,Bearden,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9klwRWsAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=9klwRWsAAAAJ,White
Barbara,Knowlton,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=a508bl0AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=a508bl0AAAAJ,White
Jeffry R.,Alger,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=sut9q2YAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=sut9q2YAAAAJ,White
Thomas B. ,Smith,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9CC9gHoAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=9CC9gHoAAAAJ,White
Andrew J.,Fuligni,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=MQScMDkAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=MQScMDkAAAAJ,White
"Chang-Jin ""CJ""",Kim,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hgi4NooAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=hgi4NooAAAAJ,Asian
Daniel A,Low,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4yrljBMAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=4yrljBMAAAAJ,White
Paulo,Tabuada,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bOElZi8AAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=bOElZi8AAAAJ,Other
ZH,Zhou,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=N-0myGcAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=N-0myGcAAAAJ,Asian
Panagiotis D.,Christofides,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=i6OT2lkAAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=i6OT2lkAAAAJ,White
Patrick,Kupelian,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VvvmU9YAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=VvvmU9YAAAAJ,Other
Sandra,Orsulic,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=X6_VgoAAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=X6_VgoAAAAAJ,White
Romain,Wacziarg,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=u_-T7RIAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=u_-T7RIAAAAJ,White
Philip W.,Rundel,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Y-KJRwoAAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=Y-KJRwoAAAAJ,White
Bruce,Hayes,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=85b9nTGMz8sC&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=85b9nTGMz8sC,White
Mark S.,Handcock,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=392xmm8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=392xmm8AAAAJ,White
C.,Joshi,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1v3gIC4AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=1v3gIC4AAAAJ,Asian
KATHERINE L,NARR,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=cXPscXUAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=cXPscXUAAAAJ,White
Benjamin,Karney,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gZ1jcUUAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=gZ1jcUUAAAAJ,White
James,Wohlschlegel,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zy3pkLYAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=zy3pkLYAAAAJ,White
Jaana,Juvonen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lCmz818AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=lCmz818AAAAJ,White
Yifang,Zhu,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kvSIKM8AAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=kvSIKM8AAAAJ,Asian
Walter R.,Allen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-dxKG7sAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=-dxKG7sAAAAJ,Black
Song,Li,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yJuuxJoAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=yJuuxJoAAAAJ,Asian
Guoping,Fan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=siL0DPgAAAAJ&citpid=6,UCLA,https://scholar.google.com/citations?hl=en&user=siL0DPgAAAAJ,Asian
Imran,Shakir,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=JuallsMAAAAJ&citpid=6,UCLA,https://scholar.google.com/citations?hl=en&user=JuallsMAAAAJ,Other
"Shivkumar,",Kalyanam,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KjIR2D4AAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=KjIR2D4AAAAJ,Asian
Michael,Carey,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1pJ8Xb8AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=1pJ8Xb8AAAAJ,White
Julian,Whitelegge,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-mBe8EYAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=-mBe8EYAAAAJ,White
Christine L.,Borgman,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=e1y6CcQAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=e1y6CcQAAAAJ,White
Michael,McNitt-Gray,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bleRh3YAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=bleRh3YAAAAJ,White
Yizhou,Sun,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TQgOjK0AAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=TQgOjK0AAAAJ,Asian
Daniel,Dumesic,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=S5df2JAAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=S5df2JAAAAAJ,White
George M.,Slavich,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Uxl_wJAAAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=Uxl_wJAAAAAJ,White
"Sherven Sharma,",Ph.D.,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=B1ISfe8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=B1ISfe8AAAAJ,Asian
Timothy J,Deming,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RqpBt5IAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=RqpBt5IAAAAJ,White
Stefan,Timmermans,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YZ-5C8EAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=YZ-5C8EAAAAJ,White
Alan,Garfinkel,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=cfdcgXcAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=cfdcgXcAAAAJ,White
Hsian-Rong Tseng,(曾憲榮),Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZEd9xNoAAAAJ&citpid=17,UCLA,https://scholar.google.com/citations?hl=en&user=ZEd9xNoAAAAJ,Asian
Julian A,Martinez-Agosto,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=agQrMPQAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=agQrMPQAAAAJ,Other
Juli,Feigon,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0rhAsDAAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=0rhAsDAAAAAJ,White
Xavier,Michalet,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eFXociIAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=eFXociIAAAAJ,White
Maher,El-Kady,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lbZU1JIAAAAJ&citpid=45,UCLA,https://scholar.google.com/citations?hl=en&user=lbZU1JIAAAAJ,White
Gilbert C.,Gee,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nY3gJm0AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=nY3gJm0AAAAJ,Asian
Hong Wei,Dong,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HBUUCzcAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=HBUUCzcAAAAJ,Asian
Michael,Teitell,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Hz2GijcAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=Hz2GijcAAAAJ,White
Quanquan,Gu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=GU9HgNAAAAAJ&citpid=8,UCLA,https://scholar.google.com/citations?hl=en&user=GU9HgNAAAAAJ,Asian
Yi,Tang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=dhq0ZK0AAAAJ&citpid=6,UCLA,https://scholar.google.com/citations?hl=en&user=dhq0ZK0AAAAJ,Asian
Noah A,Zaitlen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SPXgieEAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=SPXgieEAAAAJ,White
David SK,Lu,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ucWloC4AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ucWloC4AAAAJ,Asian
Jingyi Jessica,Li,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6FHAoRoAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=6FHAoRoAAAAJ,Asian
Tanya,Stivers,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Redr2DYAAAAJ&citpid=11,UCLA,https://scholar.google.com/citations?hl=en&user=Redr2DYAAAAJ,White
AMANDER,CLARK,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Xj0z4u0AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=Xj0z4u0AAAAJ,White
Ying Nian,Wu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7k_1QFIAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=7k_1QFIAAAAJ,Asian
Benjamin J.,Schwartz,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=n8unuD0AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=n8unuD0AAAAJ,White
Jiajie,Liang,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DSx87BsAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=DSx87BsAAAAJ,Asian
Adnan,Darwiche,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NzyvbZoAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=NzyvbZoAAAAJ,Other
Jennifer L.,Martin,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=J4Q0WX8AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=J4Q0WX8AAAAJ,White
Bogdan,Pasaniuc,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hNTsruIAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=hNTsruIAAAAJ,White
"Zhilin Qu,",PhD,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WD2JcI4AAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=WD2JcI4AAAAJ,Asian
Craig E.,Manning,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hzKbx8IAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=hzKbx8IAAAAJ,White
Cecilia,Menjivar,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-qcTcfkAAAAJ&citpid=18,UCLA,https://scholar.google.com/citations?hl=en&user=-qcTcfkAAAAJ,Other
"Xiang Wang, MD ",PhD,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DIr7l_gAAAAJ&citpid=19,UCLA,https://scholar.google.com/citations?hl=en&user=DIr7l_gAAAAJ,Asian
Catherine,Sugar,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_rez9o8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=_rez9o8AAAAJ,White
Jianwei (John),Miao,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TQUJOq8AAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=TQUJOq8AAAAJ,Asian
Kevin D,McKeegan,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=696ypCAAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=696ypCAAAAAJ,White
Yuzhang,Li,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rMplp0oAAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=rMplp0oAAAAJ,Asian
Martie,Haselton,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UEJqvFoAAAAJ&citpid=22,UCLA,https://scholar.google.com/citations?hl=en&user=UEJqvFoAAAAJ,White
Paola,Giuliano,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ks8QSN4AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=Ks8QSN4AAAAJ,White
Ren,Sun,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=xQG2cakAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=xQG2cakAAAAJ,Asian
Jacob,Bortnik,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=uLrqQwUAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=uLrqQwUAAAAJ,White
Maxime,Cannesson,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CGwymCkAAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=CGwymCkAAAAJ,White
Benjamin,Ellingson,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=phV_oDAAAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=phV_oDAAAAAJ,White
O Joe,Hines,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Pv9hTdoAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=Pv9hTdoAAAAJ,White
Yan Y.,Kagan,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_twbr4UAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=_twbr4UAAAAJ,White
Tamir,Gonen,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tsf-w3UAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=tsf-w3UAAAAJ,Other
Yves,Rubin,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=h9VU8dIAAAAJ&citpid=6,UCLA,https://scholar.google.com/citations?hl=en&user=h9VU8dIAAAAJ,White
Steven S.,Raman,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZOZnvrYAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ZOZnvrYAAAAJ,Asian
Laurent A.,Bentolila,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7tmi4roAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=7tmi4roAAAAJ,Other
Carlo,Zaniolo,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=f8FjAtMAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=f8FjAtMAAAAJ,White
"Willy Hugo,",PhD,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9mx-QRgAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=9mx-QRgAAAAJ,Asian
