First Name,Last Name,White,Black,East Asian,Southeast Asian,Indian,Middle Eastern,Latino Hispanic,Prediction,Confidence,Ground_Truth
Joe,Ryan,0.19613485,5.34E-05,8.27E-05,0.000320611,0.023060529,0.228090793,0.552257121,Latino_Hispanic,0.552257121,White
Joe,Smith,0.72825104,3.21E-06,0.000235184,0.00039968,0.001697408,0.105170213,0.164243266,White,0.72825104,White
Joel,Kuhnel,0.996929348,6.39E-07,4.92E-06,1.21E-06,6.26E-06,0.002628948,0.000428614,White,0.996929348,White
Joel,Payamps,0.013788165,0.002844281,0.000835954,0.006890611,0.236350849,0.005802903,0.733487129,Latino_Hispanic,0.733487129,Latino_Hispanic
Joey,Bart,0.995437443,6.73E-07,2.60E-05,1.02E-05,1.19E-05,0.002885247,0.00162867,White,0.995437443,White
Joey,Gallo,0.938951135,2.53E-07,1.19E-06,2.50E-06,5.40E-05,0.059779264,0.001211664,White,0.938951135,White
Joey,Krehbiel,0.988067746,2.73E-06,4.25E-05,1.72E-05,0.000452647,0.00433989,0.007077433,White,0.988067746,White
Joey,Meneses,0.581889212,0.00020483,0.003867011,0.002494461,0.005953586,0.023412058,0.382178903,White,0.581889212,White
Joey,Votto,0.938070893,5.09E-05,0.000107116,0.000218567,0.000977637,0.022620868,0.037954055,White,0.938070893,White
Joey,Wendle,0.961601675,2.85E-06,0.000509304,0.000139037,0.000185898,0.010844137,0.026717041,White,0.961601675,White
Joey,Wentz,0.99826932,8.68E-07,7.07E-06,3.96E-06,4.36E-06,0.001015856,0.000698523,White,0.99826932,White
Johan,Camargo,0.027885813,0.116884582,0.004350168,0.011412906,0.010276377,0.001170758,0.828019381,Latino_Hispanic,0.828019381,Latino_Hispanic
Johan,Oviedo,0.009980235,0.098855674,0.005076068,0.04386529,0.008386618,0.000130027,0.833706141,Latino_Hispanic,0.833706141,Latino_Hispanic
John,Brebbia,0.999987602,4.87E-08,1.35E-06,4.15E-07,1.74E-07,5.32E-06,5.05E-06,White,0.999987602,White
John,King,0.933737397,8.06E-07,9.79E-05,2.27E-05,0.000400094,0.010586651,0.055154599,White,0.933737397,White
John,Means,0.999530792,6.85E-08,2.29E-06,1.27E-06,1.80E-06,0.000377656,8.62E-05,White,0.999530792,White
John,Schreiber,0.990812838,2.19E-06,3.57E-05,1.49E-05,3.74E-05,0.002746328,0.006350667,White,0.990812838,White
Johnny,Cueto,3.93E-06,0.999703109,4.09E-06,4.58E-05,0.000106755,4.57E-06,0.000131627,Black,0.999703109,Black
JoJo,Romero,0.145323381,7.52E-05,0.000214842,0.000959164,0.007877581,0.674398601,0.171151191,Middle Eastern,0.674398601,Latino_Hispanic
Jon,Berti,0.91345787,4.35E-05,1.08E-05,9.60E-06,0.000306488,0.077537529,0.008634117,White,0.91345787,White
Jon,Gray,0.999872804,2.41E-07,6.94E-07,3.67E-07,8.17E-07,6.81E-05,5.69E-05,White,0.999872804,White
Jonah,Bride,0.969596684,6.48E-06,5.43E-05,9.50E-06,6.98E-05,0.020337164,0.009926126,White,0.969596684,White
Jonah,Heim,0.993911266,1.74E-06,1.86E-05,3.73E-06,5.87E-06,0.004343257,0.00171558,White,0.993911266,White
Jonathan,Aranda,0.338772804,0.000248272,0.000204558,0.000570777,0.022098731,0.094509594,0.543595254,Latino_Hispanic,0.543595254,Latino_Hispanic
Jonathan,Davis,1.60E-07,0.999984384,3.84E-07,3.16E-06,5.87E-06,1.79E-07,5.93E-06,Black,0.999984384,Black
Jonathan,Heasley,0.998986423,4.86E-07,1.01E-06,6.60E-07,6.33E-06,0.000757898,0.000247134,White,0.998986423,White
Jonathan,India,0.766028941,5.06E-05,5.08E-05,4.53E-05,0.000117842,0.090804748,0.142901793,White,0.766028941,White
Jonathan,Schoop,0.000932413,0.4213368,0.010983329,0.423881918,0.012244095,0.000842114,0.129779309,Southeast Asian,0.423881918,Black
Jonathan,Villar,0.019540027,0.084015056,0.000505919,0.001842273,0.109128132,0.351975471,0.432993054,Latino_Hispanic,0.432993054,Latino_Hispanic
Jordan,Diaz,0.064658016,0.001515743,0.043860715,0.164672196,0.007704238,0.003479819,0.714109242,Latino_Hispanic,0.714109242,Latino_Hispanic
Jordan,Groshans,0.994538844,9.55E-07,1.63E-05,6.54E-06,6.80E-05,0.000826389,0.004542946,White,0.994538844,White
Jordan,Hicks,0.049964659,0.013487705,0.003917687,0.012369126,0.035666432,0.00156153,0.883032858,Latino_Hispanic,0.883032858,Black
Jordan,Holloway,0.971519887,1.52E-06,2.39E-05,3.65E-05,0.000368141,0.024782954,0.003267149,White,0.971519887,White
Jordan,Luplow,0.997452199,2.03E-06,1.48E-05,9.57E-06,2.09E-05,0.000906029,0.001594312,White,0.997452199,White
Jordan,Lyles,0.99974817,3.67E-07,9.30E-07,5.50E-07,3.15E-06,0.000174244,7.26E-05,White,0.99974817,White
Jordan,Montgomery,0.879390657,0.000149788,2.10E-05,4.52E-05,0.000229223,0.108819589,0.011344581,White,0.879390657,White
Jordan,Romano,0.986366034,2.79E-06,1.25E-05,1.13E-05,0.000167271,0.006475084,0.006965061,White,0.986366034,White
Jordan,Sheffield,0.015880885,0.020808673,0.000271406,0.003642387,0.238040224,0.008271441,0.713084936,Latino_Hispanic,0.713084936,White
Jordan,Weems,0.999499917,7.44E-08,1.09E-05,1.73E-06,1.14E-06,0.000255987,0.000230354,White,0.999499917,White
Jorge,Alcala,0.000512824,0.864642382,0.000614777,0.030605143,0.038105901,8.86E-05,0.065430298,Black,0.864642382,Black
Jorge,Alfaro,0.070574701,0.000286515,0.002827413,0.008131663,0.009400228,0.000947851,0.90783155,Latino_Hispanic,0.90783155,Latino_Hispanic
Jorge,Mateo,2.30E-07,0.999893546,1.81E-06,2.26E-05,4.61E-05,3.05E-07,3.54E-05,Black,0.999893546,Black
Jorge,Polanco,0.000272681,0.906056702,0.000534042,0.01635018,0.029196436,0.000277305,0.047312729,Black,0.906056702,Black
Jorge,Soler,8.28E-06,0.997890294,3.54E-05,0.000429147,0.001292244,8.32E-07,0.000343618,Black,0.997890294,Black
Jose,Altuve,0.366253883,0.002964821,0.154702693,0.090642698,0.00665247,0.028001498,0.350781888,White,0.366253883,White
Jose,Alvarez,0.657880366,0.003595059,0.000113973,8.97E-05,0.000346581,0.285869569,0.052104715,White,0.657880366,White
Jose,Barrero,3.80E-05,0.992979109,7.73E-05,0.002222678,0.001888882,6.30E-06,0.00278778,Black,0.992979109,Black
Jose,Cuas,0.000148695,0.975730956,0.001066186,0.012705,0.000516139,3.95E-05,0.009793504,Black,0.975730956,Black
Jose,Herrera,0.134436697,0.000499435,0.012612754,0.007748758,0.001498893,0.016252184,0.826951325,Latino_Hispanic,0.826951325,Latino_Hispanic
Jose,Miranda,0.798088908,2.23E-05,0.002532142,0.001178911,9.96E-05,0.00656923,0.191508874,White,0.798088908,White
Jose,Rojas,0.027981838,0.158123657,0.000255718,0.001603569,0.071210824,0.000858118,0.739966214,Latino_Hispanic,0.739966214,Latino_Hispanic
Jose,Siri,0.023433143,0.019198187,0.000182808,0.001467743,0.117287382,0.079225972,0.759204745,Latino_Hispanic,0.759204745,Latino_Hispanic
Jose,Trevino,0.185107842,0.000404551,0.011149264,0.010114711,0.003037272,0.024244703,0.76594162,Latino_Hispanic,0.76594162,Latino_Hispanic
Josh,Bell,2.85E-06,0.999639511,3.71E-06,7.15E-05,0.000156592,2.28E-07,0.000125551,Black,0.999639511,Black
Josh,Donaldson,0.98980242,7.15E-07,0.002598594,0.000172327,2.67E-05,0.000496691,0.006902531,White,0.98980242,White
Josh,Fleming,0.988319516,3.24E-06,0.000207968,0.000215423,3.62E-05,0.007427854,0.003789734,White,0.988319516,White
Josh,Hader,0.924925268,1.13E-05,0.063912466,0.006408872,8.95E-06,0.000649539,0.004083715,White,0.924925268,White
Josh,Harrison,1.61E-07,0.999717534,9.64E-07,3.07E-05,0.000228528,6.77E-07,2.14E-05,Black,0.999717534,Black
Josh,Jung,0.973399937,4.58E-06,0.000157616,0.000154709,0.00019324,0.007763818,0.018326102,White,0.973399937,White
Josh,Lester,0.759794176,4.01E-05,0.053801969,0.036771655,0.000365324,0.007073241,0.142153502,White,0.759794176,White
Josh,Lowe,0.965764582,1.06E-05,2.76E-05,3.48E-05,0.000226121,0.007751659,0.026184637,White,0.965764582,White
Josh,Naylor,0.231819913,0.001789788,3.48E-05,0.000548852,0.027362309,0.002148425,0.736295938,Latino_Hispanic,0.736295938,Latino_Hispanic
Josh,Palacios,0.000276597,0.852470517,3.90E-05,0.001082605,0.103687905,3.67E-05,0.042406738,Black,0.852470517,Black
Josh,Rogers,0.348148108,0.000107082,0.548886478,0.082575731,0.000550989,0.000199393,0.019532211,East Asian,0.548886478,White
Josh,Rojas,0.07429792,0.000215077,0.003158176,0.009911178,0.142462134,0.045890395,0.724065185,Latino_Hispanic,0.724065185,Latino_Hispanic
Josh,Sborz,0.998915315,3.69E-07,5.02E-06,1.95E-06,4.45E-06,0.000948898,0.000123969,White,0.998915315,White
Josh,H. Smith,0.929250777,2.56E-06,0.000131535,3.03E-05,0.000183611,0.061580781,0.008820471,White,0.929250777,White
Josh,Staumont,0.998852372,9.52E-08,1.54E-06,5.51E-07,2.81E-06,0.000973682,0.000169075,White,0.998852372,White
Josh,VanMeter,0.998135448,1.10E-06,6.25E-05,1.01E-05,2.29E-05,0.000755705,0.001012277,White,0.998135448,White
Josh,Winckowski,0.957582772,6.47E-06,0.000598743,9.50E-05,1.90E-05,0.003064869,0.038633127,White,0.957582772,White
Josh,Winder,0.996883214,5.20E-07,0.000558246,0.000128247,7.90E-06,0.001721928,0.000699816,White,0.996883214,White
Josiah,Gray,2.83E-06,0.999579012,6.54E-06,7.56E-05,0.000104286,4.21E-07,0.000231445,Black,0.999579012,Black
Jovani,Moran,0.211358607,0.000288995,0.00307785,0.004104323,0.001168453,0.006647327,0.773354411,Latino_Hispanic,0.773354411,Latino_Hispanic
JP,Sears,0.999279797,3.94E-07,1.57E-05,3.19E-06,4.71E-06,0.0003085,0.000387735,White,0.999279797,White
JT,Brubaker,0.998779118,3.03E-07,6.28E-06,2.35E-06,2.16E-05,0.000697344,0.000493022,White,0.998779118,White
JT,Chargois,0.171761543,0.000160489,4.59E-05,0.000130223,0.154898614,0.405021161,0.267982095,Middle Eastern,0.405021161,White
JT,Riddle,0.976072252,7.83E-07,2.04E-05,7.48E-06,1.20E-05,0.009357456,0.014529626,White,0.976072252,White
Juan,Lagares,0.045139849,0.00204492,0.003692003,0.050602622,0.022851182,0.00156713,0.874102354,Latino_Hispanic,0.874102354,Latino_Hispanic
Juan,Minaya,0.000673701,0.671368301,0.002652375,0.061686825,0.074395068,0.005693727,0.183529973,Black,0.671368301,Black
Juan,Soto,0.004258378,0.004696466,0.048014097,0.755666614,0.004007719,0.00010322,0.183253571,Southeast Asian,0.755666614,Black
Juan,Yepez,0.155239344,0.001604439,0.000252453,0.001566849,0.014143636,0.007738109,0.819455147,Latino_Hispanic,0.819455147,Latino_Hispanic
Julian,Merryweather,0.894881546,5.71E-05,2.76E-05,4.80E-05,0.004899963,0.062374927,0.037710831,White,0.894881546,White
Jurickson,Profar,8.86E-06,0.99608314,5.20E-05,0.001519989,0.00164268,9.70E-06,0.000683551,Black,0.99608314,Black
Justin,Bruihl,0.997157693,1.66E-07,2.17E-05,3.56E-06,5.17E-06,0.001124572,0.001687301,White,0.997157693,White
Justin,Dunn,4.58E-07,0.999459445,9.78E-07,4.78E-05,0.000427176,1.18E-06,6.30E-05,Black,0.999459445,Black
Justin,Grimm,0.991859138,7.00E-06,1.12E-05,6.08E-06,5.62E-05,0.004606647,0.003453554,White,0.991859138,White
Justin,Lawrence,0.038466193,0.001404289,0.003493865,0.006164456,0.0739545,0.008099227,0.868417501,Latino_Hispanic,0.868417501,Latino_Hispanic
Justin,Steele,0.997587681,7.24E-07,0.000521664,2.31E-05,1.07E-05,0.00063492,0.001221221,White,0.997587681,White
Justin,Topa,0.881251156,3.24E-05,5.26E-05,5.10E-05,0.000447044,0.050419591,0.067746125,White,0.881251156,White
Justin,Turner,0.987049878,3.33E-05,0.000751622,0.000287436,0.000170032,0.002183401,0.009524338,White,0.987049878,White
Justin,Upton,2.35E-07,0.999863863,1.44E-06,1.91E-05,0.000100746,2.72E-07,1.44E-05,Black,0.999863863,Black
Justin,Verlander,0.956078947,9.72E-06,5.48E-05,6.76E-05,0.000292529,0.025199445,0.018297128,White,0.956078947,White
Justin,Wilson,0.999617219,1.14E-07,9.36E-06,1.59E-06,3.74E-06,0.000132782,0.000235197,White,0.999617219,White
Justus,Sheffield,0.009859059,0.12558265,0.000333821,0.004662529,0.036581878,0.000364751,0.822615385,Latino_Hispanic,0.822615385,White
Ka'ai,Tom,0.054115165,0.008978074,0.011035361,0.017041933,0.005017085,0.000477385,0.903335094,Latino_Hispanic,0.903335094,Southeast Asian
Kaleb,Ort,0.938800216,3.67E-05,0.000478284,0.000743048,0.00065991,0.004608928,0.05467299,White,0.938800216,White
Ke'Bryan,Hayes,4.37E-07,0.999145508,2.72E-06,0.000175228,0.000599101,3.75E-07,7.66E-05,Black,0.999145508,Black
Keegan,Akin,0.964995027,3.38E-06,7.81E-05,2.77E-05,7.03E-05,0.014433247,0.020392213,White,0.964995027,White
Keegan,Thompson,0.966115415,2.64E-06,0.020189716,0.000735296,3.60E-05,0.001782608,0.011138361,White,0.966115415,White
Keibert,Ruiz,0.051556833,0.139884174,0.000980292,0.003687093,0.024851743,0.009207672,0.769832253,Latino_Hispanic,0.769832253,Latino_Hispanic
Ken,Giles,0.966287553,0.000187772,0.000139464,9.65E-05,0.000480656,0.010868139,0.021939905,White,0.966287553,White
Ken,Waldichuk,0.988216817,5.14E-06,0.002907654,0.000376531,6.49E-05,0.006575448,0.001853368,White,0.988216817,White
Kendall,Graveman,0.210007623,8.29E-07,9.52E-07,2.52E-06,0.00054855,0.787220776,0.002218703,Middle Eastern,0.787220776,White
Kenley,Jansen,6.43E-05,0.967419982,2.46E-05,0.000585845,0.026243186,9.55E-05,0.0055667,Black,0.967419982,Black
Kenny,Rosenberg,0.993632019,1.68E-06,0.000134831,4.48E-05,2.01E-05,0.00187555,0.004291059,White,0.993632019,White
Kerry,Carpenter,0.993162513,8.71E-07,0.000216298,1.86E-05,2.46E-05,0.001348018,0.005228971,White,0.993162513,White
Kervin,Castro,0.085408099,0.00184741,0.007842311,0.02368224,0.010168482,0.110515088,0.760536432,Latino_Hispanic,0.760536432,Latino_Hispanic
Keston,Hiura,0.000274558,1.87E-06,0.880422831,0.118641682,4.50E-05,2.03E-06,0.000611947,East Asian,0.880422831,East Asian
Ketel,Marte,0.000221976,0.97476542,0.000141644,0.001057047,0.001461326,0.00013648,0.022216018,Black,0.97476542,Black
Kevin,Gausman,0.998682082,5.98E-07,1.24E-05,2.57E-06,8.06E-06,0.000587419,0.000706797,White,0.998682082,White
Kevin,Ginkel,0.9886325,6.36E-06,1.75E-05,1.01E-05,8.68E-05,0.002530091,0.008716675,White,0.9886325,White
Kevin,Herget,0.994905114,1.79E-06,3.32E-06,5.83E-06,5.01E-05,0.002537873,0.002496058,White,0.994905114,White
Kevin,Kiermaier,0.982317567,2.24E-05,4.14E-05,2.29E-05,0.000326557,0.009038579,0.008230658,White,0.982317567,White
Kevin,Newman,0.996852934,3.65E-06,2.24E-05,2.53E-05,5.00E-05,0.000747207,0.002298481,White,0.996852934,White
Kevin,Padlo,0.979375422,8.77E-06,0.00011074,6.93E-05,0.000100808,0.004864917,0.015470106,White,0.979375422,White
Kevin,Pillar,0.911919713,7.19E-06,6.58E-05,6.06E-05,0.001545472,0.065470733,0.020930473,White,0.911919713,White
Kevin,Plawecki,0.999599755,2.30E-07,6.47E-06,2.19E-06,3.95E-06,0.000215994,0.000171477,White,0.999599755,White
Kevin,Smith,0.846993029,5.63E-06,1.07E-05,3.98E-06,0.000220703,0.148329735,0.004436248,White,0.846993029,White
Keynan,Middleton,0.023785373,0.0553426,0.000639129,0.007305103,0.072873674,0.012372117,0.827681959,Latino_Hispanic,0.827681959,Black
Khalil,Lee,2.67E-06,0.99973613,3.34E-06,1.99E-05,6.81E-05,3.08E-06,0.000166835,Black,0.99973613,Black
Kirby,Snead,0.989493906,2.07E-06,0.000100732,1.52E-05,3.84E-05,0.008980136,0.001369487,White,0.989493906,White
Kirby,Yates,0.997820258,4.74E-06,0.000239538,2.79E-05,4.17E-06,0.001304892,0.000598571,White,0.997820258,White
Kirk,McCarty,0.994682729,1.15E-06,7.28E-06,4.18E-06,1.39E-05,0.000654187,0.004636529,White,0.994682729,White
Kodi,Whitley,0.51812607,0.000110855,0.000105401,0.00015952,0.012858571,0.023425005,0.445214599,White,0.51812607,White
Kody,Clemens,0.995232522,3.52E-06,0.000166692,4.41E-05,7.06E-05,0.001590022,0.00289255,White,0.995232522,White
Kohei,Arihara,0.000738671,2.03E-06,0.981061876,0.017602803,2.54E-05,4.59E-06,0.000564696,East Asian,0.981061876,East Asian
Kolby,Allard,0.998057187,5.84E-07,0.001155949,5.15E-05,1.49E-06,0.000189736,0.000543426,White,0.998057187,White
Kole,Calhoun,0.994626224,9.98E-07,0.00036922,0.00011462,3.30E-05,0.000330537,0.004525391,White,0.994626224,White
Kolten,Wong,0.009026471,0.013251795,0.04663806,0.695638895,0.002001283,2.25E-05,0.233421013,Southeast Asian,0.695638895,Southeast Asian
Konnor,Pilkington,0.999903083,5.50E-08,2.49E-06,3.29E-07,1.33E-07,7.25E-05,2.14E-05,White,0.999903083,White
Korey,Lee,0.873692036,9.08E-06,0.038064197,0.006612658,0.000118663,0.001375418,0.080127977,White,0.873692036,White
Kramer,Robertson,0.655328691,7.35E-05,0.000236397,0.00021974,0.004513767,0.05010172,0.289526135,White,0.655328691,White
Kris,Bryant,0.894036233,1.12E-05,2.39E-05,4.45E-05,0.000194943,0.080301531,0.025387611,White,0.894036233,White
Kris,Bubic,0.998443067,3.34E-07,0.000618711,3.74E-05,2.13E-06,0.000203373,0.000695005,White,0.998443067,White
Kurt,Suzuki,0.000242671,6.44E-05,0.452604741,0.54387331,0.000370539,1.54E-06,0.0028428,Southeast Asian,0.54387331,East Asian
Kutter,Crawford,0.830033064,0.000134332,0.000140275,0.00018536,0.001635013,0.08651112,0.081360854,White,0.830033064,White
Kyle,Barraclough,0.375821322,0.000243993,0.000314997,0.000362096,0.036766469,0.306438476,0.280052632,White,0.375821322,White
Kyle,Bradish,0.999457419,8.16E-08,0.000241461,1.85E-05,1.09E-06,3.90E-05,0.000242379,White,0.999457419,White
Kyle,Crick,0.999565423,8.84E-08,6.74E-06,1.90E-06,2.39E-06,3.71E-05,0.000386386,White,0.999565423,White
Kyle,Dowdy,0.990695953,2.43E-06,9.26E-06,7.29E-06,1.40E-05,0.00737131,0.001899747,White,0.990695953,White
Kyle,Farmer,0.998014688,4.23E-07,7.48E-05,2.33E-05,2.78E-06,0.001576621,0.000307474,White,0.998014688,White
Kyle,Finnegan,0.883025587,0.001083665,0.001961759,0.001189883,0.000646905,0.012033538,0.100058638,White,0.883025587,White
Kyle,Freeland,0.994788289,3.83E-05,0.001394259,0.000318926,5.81E-05,0.000953017,0.002449177,White,0.994788289,White
Kyle,Garlick,0.999811828,3.88E-07,4.98E-06,4.01E-06,2.17E-06,7.99E-05,9.67E-05,White,0.999811828,White
Kyle,Gibson,0.960784197,4.30E-05,0.008184734,0.002445317,0.000154743,0.000770872,0.027617158,White,0.960784197,White
Kyle,Hendricks,0.973327696,2.69E-07,1.54E-05,4.75E-06,2.28E-05,0.024080798,0.002548249,White,0.973327696,White
Kyle,Higashioka,0.902724385,1.93E-06,0.001678856,0.000905057,0.00037348,0.0013355,0.092980832,White,0.902724385,White
Kyle,Isbel,0.879428208,2.74E-07,1.43E-05,4.02E-06,1.74E-05,0.119682439,0.000853395,White,0.879428208,White
Kyle,Lewis,1.49E-06,0.995405793,6.08E-06,0.000166904,0.00433507,2.61E-06,8.19E-05,Black,0.995405793,Black
Kyle,Muller,0.426988989,0.000113927,7.31E-05,0.000138338,0.005517397,0.404137671,0.163030565,White,0.426988989,White
Kyle,Nelson,0.93576622,1.61E-05,0.000449555,0.000175882,0.000119582,0.013062375,0.050410237,White,0.93576622,White
Kyle,Schwarber,0.284419298,0.001737869,0.004885996,0.00424313,0.001121028,0.000706677,0.702885985,Latino_Hispanic,0.702885985,White
Kyle,Stowers,0.936614931,3.74E-06,0.031614937,0.003855097,4.05E-05,0.000263068,0.027607786,White,0.936614931,White
Kyle,Tucker,0.995189667,1.37E-07,2.44E-06,6.29E-07,6.32E-06,0.00428577,0.000515116,White,0.995189667,White
Kyle,Tyler,0.996249259,3.86E-08,6.88E-06,2.00E-06,3.76E-06,0.003601121,0.000136973,White,0.996249259,White
Kyle,Wright,0.999197662,4.83E-07,7.48E-05,8.69E-06,6.37E-06,0.000159073,0.000552955,White,0.999197662,White
LaMonte,Wade Jr.,0.014746728,0.181475848,0.001377631,0.008934615,0.150241435,0.010382632,0.63284111,Latino_Hispanic,0.63284111,Latino_Hispanic
Lance,Lynn,0.992506683,6.85E-06,0.005024242,0.00018411,2.01E-05,0.001369766,0.000888285,White,0.992506683,White
Lance,McCullers Jr.,0.289342016,0.001435169,0.00043095,0.000620025,0.004474421,0.439472497,0.264224976,Middle Eastern,0.439472497,White
Lane,Thomas,0.999278963,2.34E-07,3.96E-06,5.49E-07,1.08E-06,0.000522408,0.000192857,White,0.999278963,White
Lars,Nootbaar,0.447117865,0.000184822,0.218597203,0.214604035,0.001374225,0.000613093,0.117508776,White,0.447117865,White
Lenyn,Sosa,0.013235127,0.052912772,0.026531225,0.145472676,0.032148719,0.000493392,0.729206026,Latino_Hispanic,0.729206026,Latino_Hispanic
Leody,Taveras,0.000313628,0.970319927,0.000646211,0.011558064,0.003021765,0.000556912,0.013583459,Black,0.970319927,Black
Lewis,Brinson,1.18E-05,0.962315798,2.64E-05,0.000905214,0.034957409,3.11E-05,0.00175217,Black,0.962315798,Black
Liam,Hendriks,0.999576509,7.07E-07,6.30E-06,2.70E-06,9.34E-06,0.000274922,0.000129473,White,0.999576509,White
Liover,Peguero,9.96E-06,0.997765779,5.84E-05,0.000516459,0.000450558,4.98E-06,0.001193837,Black,0.997765779,Black
Livan,Soto,0.053964589,0.005187166,0.082840584,0.061482705,0.036191031,0.025027486,0.735306442,Latino_Hispanic,0.735306442,Latino_Hispanic
Locke,St. John,0.980425835,8.03E-06,0.000422426,0.000153707,0.00010702,0.002341799,0.016541114,White,0.980425835,White
Logan,Allen,0.905914724,0.00010197,5.03E-05,2.56E-05,0.000245774,0.025213201,0.068448529,White,0.905914724,White
Logan,Gilbert,0.995211542,1.95E-06,4.18E-05,6.11E-05,8.40E-06,0.000876687,0.003798595,White,0.995211542,White
Logan,Gillaspie,0.999322176,1.32E-06,0.000280571,1.60E-05,1.63E-06,0.000286126,9.22E-05,White,0.999322176,White
Logan,O'Hoppe,0.216744125,0.000133941,0.001045814,0.001517383,0.004673555,0.00054238,0.775342762,Latino_Hispanic,0.775342762,White
Logan,Webb,0.999581993,1.79E-07,0.000150213,1.05E-05,1.20E-06,4.39E-05,0.000212031,White,0.999581993,White
Lorenzo,Cain,6.05E-07,0.999402761,3.14E-06,7.49E-05,0.00045673,1.62E-06,6.01E-05,Black,0.999402761,Black
Lou,Trivino,0.507808924,6.59E-06,0.000105512,5.43E-05,0.000279786,0.428622752,0.063122168,White,0.507808924,White
Louie,Varland,0.999892831,1.75E-07,2.46E-05,3.90E-06,2.17E-07,1.89E-05,5.95E-05,White,0.999892831,White
Louis,Head,0.961757004,5.01E-05,1.97E-05,3.25E-05,0.000190983,0.0074241,0.030525582,White,0.961757004,White
Lourdes,Gurriel Jr.,0.056196377,0.003491325,0.014181602,0.023186481,0.01255801,0.001587662,0.888798594,Latino_Hispanic,0.888798594,Latino_Hispanic
Lucas,Gilbreath,0.984602571,8.98E-06,1.13E-05,1.90E-05,0.000284936,0.008331538,0.006741801,White,0.984602571,White
Lucas,Giolito,0.848583817,0.000216637,2.59E-05,0.000148918,0.000853877,0.03080428,0.119366616,White,0.848583817,White
Lucas,Luetge,0.89349544,2.54E-07,1.93E-06,2.35E-06,0.000144637,0.105547503,0.000807915,White,0.89349544,White
Lucas,Sims,0.922405362,1.90E-05,0.0296675,0.011440825,0.000219884,0.002699561,0.033547778,White,0.922405362,White
Lucius,Fox,3.26E-07,0.999828458,6.20E-07,1.14E-05,0.000136575,2.26E-07,2.24E-05,Black,0.999828458,Black
Luis,Arraez,0.007858002,0.009431648,0.007421106,0.247246742,0.203111276,0.001754926,0.523176312,Latino_Hispanic,0.523176312,Latino_Hispanic
Luis,Barrera,0.298136324,0.001526876,0.000803858,0.001103826,0.006958868,0.168468207,0.523002088,Latino_Hispanic,0.523002088,Latino_Hispanic
Luis,Campusano,0.016223859,0.193979174,0.005595401,0.019944623,0.001720272,0.000802962,0.761733711,Latino_Hispanic,0.761733711,Latino_Hispanic
Luis,Castillo,0.031509854,0.005304527,0.024306757,0.10754256,0.002780662,0.001978049,0.826577663,Latino_Hispanic,0.826577663,Latino_Hispanic
Luis,Castillo,0.031509854,0.005304527,0.024306757,0.10754256,0.002780662,0.001978049,0.826577663,Latino_Hispanic,0.826577663,Latino_Hispanic
Luis,Cessa,0.119504444,0.001813876,0.005534471,0.014794489,0.002645208,0.004790334,0.85091722,Latino_Hispanic,0.85091722,Latino_Hispanic
Luis,Garcia,0.000428692,0.353820354,0.004316669,0.465696573,0.040774416,6.87E-05,0.134894624,Southeast Asian,0.465696573,Latino_Hispanic
Luis,Gil,0.013840282,0.1062411,0.006288841,0.050194025,0.074054748,0.005741541,0.743639469,Latino_Hispanic,0.743639469,Latino_Hispanic
Luis,Guillorme,0.315250009,0.000402215,0.000915113,0.002535798,0.002322051,0.060095936,0.618478835,Latino_Hispanic,0.618478835,Latino_Hispanic
Luis,Liberato,0.028588921,0.233122215,0.000230888,0.001111727,0.015116213,0.01082606,0.711004019,Latino_Hispanic,0.711004019,Latino_Hispanic
Luis,F. Ortiz,0.01306009,0.00017221,0.010057894,0.222682923,0.119436704,0.000299384,0.634290814,Latino_Hispanic,0.634290814,Latino_Hispanic
Luis,L. Ortiz,0.003583654,0.116760485,0.023835564,0.402710348,0.198702306,0.000645761,0.253761917,Southeast Asian,0.402710348,Latino_Hispanic
Luis,Perdomo,9.38E-05,0.988748789,5.22E-05,0.000546583,0.000511862,5.03E-05,0.009996352,Black,0.988748789,Black
Luis,Rengifo,0.000337667,0.937072158,0.000156237,0.001311796,0.037189275,0.00411579,0.019817051,Black,0.937072158,Black
Luis,Robert Jr.,3.41E-06,0.999842286,6.13E-06,3.04E-05,6.02E-05,1.19E-06,5.64E-05,Black,0.999842286,Black
Luis,Severino,2.58E-06,0.999796093,3.46E-06,2.23E-05,8.22E-05,1.41E-06,9.20E-05,Black,0.999796093,Black
Luis,Torrens,0.291890502,0.000209026,0.000148222,0.000277086,0.010650428,0.003311073,0.693513632,Latino_Hispanic,0.693513632,Latino_Hispanic
Luke,Bard,0.97995466,1.38E-05,0.00015083,0.000125365,0.000190259,0.008401736,0.011163159,White,0.97995466,White
Luke,Barker,0.982509136,6.50E-07,1.83E-06,8.56E-07,1.78E-05,0.016955847,0.000513885,White,0.982509136,White
Luke,Farrell,0.842598677,5.05E-05,0.007250542,0.003171679,0.000469818,0.003849073,0.14260976,White,0.842598677,White
Luke,Maile,0.107813902,0.000499896,0.002758969,0.016211146,0.025703123,0.05952644,0.787486494,Latino_Hispanic,0.787486494,White
Luke,Raley,0.999951243,3.49E-08,4.01E-07,1.07E-07,3.87E-07,3.64E-05,1.15E-05,White,0.999951243,White
Luke,Voit,0.991215229,1.49E-06,5.61E-05,1.01E-05,4.96E-05,0.002596102,0.006071324,White,0.991215229,White
